Produtividade, evitar a descontinuidade do processo de pesquisa e a possibilidade de inserir o uso de novas tecnologias ao Mestrado;Novas dificuldades, ambiente propenso a problemas emocionais e desmotivação.;;Concordo com a suspensão do calendário acadêmico para a graduação porque muitos não têm acesso aos recursos necessários para a EAD, mas tomando como base a minha turma, acredito que a EAD seja viável para os estudantes de pós-graduação.
"1- Conclusão dos créditos para as disciplinas;
2- Ao retomar o calendário normal, ficaria apenas na pesquisa.";1- Diminuição do aproveitamento em relação às aulas presenciais.;Aulas consigo assistir. Só não consigo fazer a pesquisa em casa, pois é experimental.;Fundamental adiantar o que for possível online, visto que ao voltar estaremos atrasadíssimos com os prazos da pesquisa.
"Evitar atrasos no curso 
os alunos de PGs tem total condição de acompanhar cursos on line
Ocupar  a mente nesse processo de isolamento social e a pesquisa em atividade
";"Problemas com a internet em casa 
falta de computador pessoal";As vezes onde moro teho problemas com internet;
O ponto positivo é não atrasar o curso. Somente;É difícil ter aproveitamento com aulas on-line em disciplinas específicas.;Minhas condições de trabalho em minha residência são adequadas.;
"Economia com deslocamento para o campus;
Economia de tempo;
Possibilidade de adequar os horários.";Impossibilidade de realização de testes, experimentos.;São adequadas e confortáveis;Acredito ser possível continuar com o calendário com aulas online, exceto para as avaliações em disciplinas mais complexas.
"1- garantia dos prazos; 2- aquisição de competência no uso desse ambiente; 3- incorporação desse ambiente no período pós-covid19";"1- prejuízo na interação dos estudantes; 2- distanciamento na relação professor-estudante; 3- diminuição de recursos na formulação de estratégias de ensino-aprendizagem.";"1- Essas condições podem mudar em relação ao momento da resposta; 2- há limitações no acesso à biblioteca; 3- acredito que as aulas a distância acarretarão aumento significativo da carga de trabalho devido à reformulação e adequação do material didático.";"1- O questionário, em algumas perguntas, associou variáveis impedindo uma manifestação mais clara.
2- Caso o Consuni aprove a retomada das aulas com recursos de EAD, creio que será necessário um tempo para a adequação das estratégias de ensino.
3- Apesar das dificuldades e perdas, creio que a incorporação de recursos EAD para o ensino é uma necessidade. Muitas universidades no mundo estão funcionando nesses moldes e, no pós-covid, essa realidade será sempre mais presente no cotidiano das universidades."
 1 horários mais flexíveis,  2 - não propagação do vírus,  ;1 - tirar duvidas direta com os professores, 2 - contatos com os colegas, ;  ;
2;2;Boas ;
Não sobrecarregar as atividades no retorno, principalmente se o prazo de término permanecer o mesmo. ;Qualidade de ensino e aprendizagem;;
"1) Contato dos discentes e docentes garantido o vínculo com a pós-graduação; 2) Desenvolvimento de atividades de leituras não obrigatórias; 3) Orientações de alunos ";"1) Dificuldade de acesso de discentes à internet; 2) Falta de ambiente adequado para estudos na residência de alguns discentes; 3) Falta de comprometimento do discente com as atividades on line.";Tenho condições adequadas em minha residência, mas, não tenho conhecimento técnico para desenvolver atividades acadêmicas digitais.;"A implantação de atividades digitais deve ser precedida por: a) capacitação docente e discente para o uso das ferramentas digitais; b) levantamento geral das condições de acesso de docentes e, principalmente, discentes à internet e aos equipamentos necessários  para o acesso. Sabemos que boa parte de nossos alunos dispõem apenas de um celular, muitos deles não tem acesso permanente à internet. Se implantada as atividades acadêmicas sem que sejam verificadas estas condições corremos o risco de criar um sistema de exclusão de alunos mais pobres, que não possuem equipamentos adequados e acesso contínuo à internet."
Não atrasaria tanto o calendário acadêmico, assim não prolongando a duração do curso, ou condensando disciplinas de carga horária extensa. ;"Me surge o questionamento, será que a aprendizagem se daria de forma efetiva? 
Levando em consideração que nem todos os discentes possuem as condições necessárias e favoráveis. 
E ainda, levando em consideração que, é um curso de nível de pós graduação.  ";Tenho os insumos suficientes, tal como acesso a internet, computador residencial, impressora. Entretanto, tenho algumas limitações técnicas, além de o ambiente da residência não  favorecer ao silêncio.;
"- Aproveitamento do tempo ocioso. 
- Visto que não haverá prorrogação do prazo final para conclusão do curso, não correriämos o risco de perder o prazo, pois temos exigências curriculares que dependem da conclusão das disciplinas (ex. do exame nacional e qualificação).";- Debates mais insisivos;;
Cumprimento de calendário e continuidade do raciocínio. ;"Perda de discussão, menor engajamento dos participantes pois nem todo mundo tem
afinidade com o ambiente online.";Não tenho um ambiente específico para isso, mas acredito que poderia improvisar.;
"1-adiantaria os créditos.
2-nao concordo que a atividade online se estenda para a qualificação,já que as coletas estão paradas devido ao covid19.";1-ficaria complicado para disciplina de seminários já que as coletas estão paradas.;Só é possível em horário noturno .;É algo possível tendo horários flexíveis devido a mudança de rotina.
Continuidade do processo aprendizagem.;desigualdade de recursos e condições devido as diferenças sociais. ;;
1. Os bolsistas poderão concluir o curso dentro do período de vigência das bolsas, já que não sabemos se as bolsas serão mantidas em caso de suspensão das atividades ou se suas vigências serão expandidas em caso de atrasar o calendário.;1. A atividade de pesquisa necessita da troca de experiência entre aqueles que compõem os PPGs: alunos, professores, orientadores, pós-docs, etc. A colaboração entre esses agentes, muitas vezes invisível e imensurável, é o que permite a permanência de muitos estudantes, ao conseguir ajuda para superar dificuldades. Também permite adquirir novos conhecimentos a partir da constante interação. 2. A situação de isolamento atinge cada pessoa de maneira diversa. Cada casa tem sua realidade. Filhos, ruídos, Internet lenta, oscilação da rede elétrica, computadores defasados, isso para quem pode realizar a pesquisa longe de equipamentos específicos de laboratórios. Certamente as habilidades que deveriam ser desenvolvidas a pleno funcionamento em um ambiente propício será afetada. E ainda há a necessidade de um tempo de adaptação (psicólogico e físico) do home-office. 3. Professores não estão preparados para a utilização de ferramentas de ensino remoto para adaptar à pós-graduação. Cursos EaD sérios requerem longos meses de planejamento para que sejam implantados com efetividade, não há como a adaptação de cursos essencialmente presenciais se tornarem repentinamente EaD e terem boa qualidade. Se assim o for, então por que os PPGs não são todos EaD?;;"Acredito que seja importante colocar o desafio para a instituição e os professores da UFAL em relação a meios de se manter algumas atividades do PPG, mas que isso ocorra de forma não-obrigatória, estendendo prazos e o calendário, permitindo assim que alunos que tiverem dificuldades não sejam prejudicados.

Há vários fatores difíceis de mensurar, além das condições particulares de trabalho de cada aluno, temos a situação das colaborações nacionais e internacionais. Não será mais possível realizar viagens para fazer experimentos em outros Estados ou países. Muitos colaboradores de pesquisa demorarão a responder a demanda por revisão de artigos e afins. O tempo afetará a vida de alunos e professores com amigos e familiares sofrendo com a doença. Diante de um cenário desses, não podemos apostar em manter mais uma pressão em uma categoria que já sofre com alta incidência de problemas como depressão (https://www.nature.com/articles/nbt.4089)."
Ganhar tempo.;Qualidade de ensino no que diz respeito à tirar dúvidas;;
Manter as atividades de ensino.;Algumas pessoas podem não ter condições para participar dessas atividades online.;;
"não se tem perspectiva de possibilidade de retorno a atividades presenciais; continuidade dos trabalhos; retorno do contato regular com outros alunos e professores";"possibilidade de algumas pessoas não conseguirem realizar as atividades on line; aumento da instabilidade emocional de alguns acadêmicos";Tenho boas condições de trabalho em home office.;Poderiam ser organizados eventos on line, tais como ciclos de palestras e até mesmo congressos.
A atividade científica precisa continuar, mas precisa ser feito respeitando as limitações impostas pela atual situação.;O tempo e o espaço dedicados apenas a atividade. ;Tenho 2 filhos em idade escolar e um bebê que têm demandado muita atenção. Alem de não poder ter a ajuda da minha mãe que é idosa, tembém precisei dispensar a ajuda com atividades domésticas.;Continuo fazendo minha pesquisa, porém de forma  mais lenta, na medida do possível.
Não haveria rompimento com o processo em curso;"Questões emocionais provocada pela pandemia; dificuldade para pesquisa; questões técnicas ";Não ;Todos os aspectos da vida humana estão sendo afetados pelo isolamento social. Na educação não tem como ser diferente. A suspensão do calendário precisa ser mantida.
"Menos atraso no calendário e melhor acompanhamento dos mestrandos do segundo ano; um rumo para os mestrandos que estão entrando agora.";O de sempre: contato próximo com as pessoas. (Mas entendo que não temos outra forma de lidar);Tudo bem, sem problemas.;Eu já cursei as disciplinas então o que me interessa são os seminários de dissertação.
Trabalho com uma disciplina que exige prática, pois trabalha o emocional. Mesmo assim me arrisco a tentar para ver como seria EAD, desde que TODOS os alunos do PPGENF concordem e aceitem a modalidade EAD, e tenham acesso a internet para isso.;Perdas na reflexão criada mediante as práticas realizadas em sala de aula, durante o contato físico.;Conciliar as demandas da graduação, com a da vice coordenação do PPGENF, com as dificuldades que terei ao começar a mexer no Moodle, tendo em vista que nunca usei o mesmo, e as atividades domesticas irão sobrecarregar um pouco, podendo dificultar o meu rendimento com docente.;Venho fazendo as orientações dos mestrandos (para alimentação do banco de dados coletados ou para submissão ao CEP do projeto do novo integrante) e egressos (submissão dos artigos) que tenho. 
"cumprimento de prazos de afastamento (para servidores em licença); manutenção do ritmo de estudo; algumas disciplinas podem ser tranquilamente ministradas de modo online.";"Em casos de atividades de pesquisa, que envolvam laboratórios, acesso a periódicos, a perda é imensa. Em meu caso, não tenho absolutamente como desenvolver meu trabalho;";;"Em relação às aulas creio que é totalmente factível o continuação das atividades; muitas disiplinas podem ser ministradas no formato EAD. (vide palataforma EDx). em relação à PESQUISA, creio que muitos trabalhos ficariam profundamente prejudicados. Eu dependo de um conjunto de Labs e funcionalidades que precisam ser acessadas na Universaidade. Para estes casos entendo que os prazos precisem ser repensados."
Acredito que apesar das dificuldades, ansiedades e instabilidades emocionais geradas pelo isolamento, a busca por seguir com as atividades remotamente (na medida do possível) é positiva, tanto para o andamento das pesquisas, quanto para a saúde mental dos alunos e professores. Acredito ser muito importante tentar se manter produtivo, mesmo isolado dentro de casa. Obviamente, sempre lembrando, que não é a situação ideal, e que provavelmente a produtividade não será a mesma, é todo um novo paradigma em que o trabalho será desenvolvido, mas acredito ser mais produtivo a retomada das atividades, mesmo que de forma adaptada, do que ficarmos parados. Até porque, não sabemos até quando essa crise vai se estender. ;"PESQUISAS DE CAMPO
Construção coletiva de conhecimento
Ações concretas direcionadas ao compartilhamento de conhecimento acadêmico com a sociedade em geral";Na minha casa a conexão da internet oscila muito, mas na UFAL também, principalmente na sala do meu Grupo de pesquisa. É um exemplo de que sim, tenho empecilhos para o desenvolvimento do trabalho remoto, mas o trabalho na UFAL também apresenta os seus empecilhos, então, acredito termos sempre que nos adaptar as condições reais apresentadas em cada situação.;
"não atrasar o calendário;
cursos on line já é uma realidade no âmbito da educação, onde não haverá nenhum prejuízo no processo de ensino e aprendizagem;";poderia haver perdar para cursos que precisem de atividades práticas, que não é o caso.;totais condições;"Sabemos que será um desafio tanto para os doscentes quanto para os discentes, mas hoje existem várias ferramentas que servirão para auxiliar neste processo.
Vejo como super necessário o retorno imediato das aulas de forma on line."
1- Melhora na capacidade do aluno aprender em condições não usuais. 2- A parte teórica não será afetada e o aluno não perderá conteúdo e nem será sobrecarregado. 3- O cronograma do curso não será afetado. ;1- Muitas disciplinas necessitam de aulas práticas o que não será possível, caso todo conteúdo seja EaD.  ;Possuo computador próprio com acesso a internet e periódicos, o que permite ministrar as aulas via EaD, sem maiores dificuldades ;concordo com a manutenção das aulas por meio digitais para as disciplinas que não necessitem aulas práticas de laboratório.
A continuidade das atividades didáticas;Não é certo que todos os alunos possuam condições adequadas para acompanhar os cursos.;Em linhas gerais, são iguais, ou até melhores, do que as possuo na universidade.;
A sequência das pesquisas e estudos coletivos e fortalecimento de debates teóricos entre os grupos de pesquisa.;Por ser estrutural, o adoecimento mental e isolamento reforçam as pesquisas e seus processos serem mais solitários ainda. As cobranças não contribuem de forma alguma nesse processo, só aumentam a ansiedade.;Acredito que seria tranquilo, mas, isso é a minha residência e o nosso programa é composto por um número enorme de docentes precarizados e que muitos destes já estão realizando atividades remotas desestruturadas em suas casas .;Se assim ainda for o caso a existência de atividades remotas, que os discentes sejam protagonistas neste processo. Minicursos online e palestras acho que são um bom caminho neste momento.
Encontrar mesmo remotamente o orientador e colegas, a troca de informações.acred;Acredito que o maior prejuízo será para quem não domina o uso das tecnologias ou não tem acesso a elas. O aumento de situações de ansiedade diante de maiores cobranças em relação as disciplinas.;;
Possibilidade de não atrasar os estudos. Está em contanto com as notícias. ;Temo que o ensino não chegue a todos podendo alguns ser prejudicados. ;;
1-novas pesquisas, 2- conhecimento 3-tempo ganho.;1- limitações. 2- pesquisas interrompidas por órgãos fechados. 3- produções reduzidas.;;As atividades digitais a distância é uma boa opção para não manter as pesquisas e o calendário parado, entretanto nem todos os alunos deve possuir as condições necessárias para ter as aulas a distância (computador, acesso a internet etc). Outro fato de extrema atenção, de uma importância, diz respeito às pesquisas que estão enfrentando muita dificuldade com a atual situação. Me refiro as pesquisas que necessitam de entrevistas, aplicar questionários, obter dados com secretarias, órgãos e etc., pois tudo está fechado no momento e o calendário da pós continha ativo. Eu deixo essa indagação, os pesquisadores serão prejudicados ? O calendário da pós deveria parar também.
"Atividades de pesquisa: 
1 - os discentes e docentes continuam realizando suas pesquisas, sobretudo as de natureza teórica e documental; aproveitam bem o tempo.
2 - as reuniões de grupos de pesquisa estão sendo realizadas online com um grande número de participantes. 
3 - a produção intelectual para a publicação de artigos com autoria de discentes e docentes ganha tempo e qualidade.";"Aulas de disciplinas: 
1 - o desestímulo de discentes e docentes pela falta do contato presencial, acarretando sentimento de isolamento.
2 - o sentimento de ansiedade e insegurança devido a falta de perspectivas de encontros presenciais, prejudicando a qualidade dos debates.
3 - a precária condição individual do espaço e do ambiente  em casa; a dificuldade do instrumento de trabalho com internet de qualidade de alguns discentes e docentes para a realização e participação em aulas online. 
";Ambiente com interferências internas e externas, prejudicando o silencio necessário para atividades de longa duração. Baixa qualidade da Internet, prejudicando a manutenção online de atividades de longa duração. ;"As supervisões de trabalhos acadêmicos, cujos encontros entre discentes e orientadores não requerem um longo tempo; as reuniões de pesquisa com duração de máximo 1 hora e 30 minutos podem ser realizadas por meio de aplicativos menos sofisticados, inclusive celular. Mas as aulas, que requerem mais tempo e exigem instrumentos de informática de qualidade, encontraram dificuldades para serem ministradas e acompanhadas por alguns discentes que não dispõem de tais condições.   "
Manutenção do calendário acadêmico e diminuição de gastos com deslocamento e alimentação (ainda mais para não bolsistas, que não residem na cidade de oferta do curso como eu).;Qualidade do ensino-aprendizagem diminuída e possíveis distúrbios psicológicos (ansidedade  déficit de atenção, etc.);;
A manutenção de atividades auxiliaria na capacitação intelectual da realização das futuras coletas/pesquisas;A única perda é caso alguém não consiga ter acesso a essa atividades, pois futuramente poderia ser prejudicial no andamento de outras disciplinas;;
depende de que todos os alunos de cada disciplina responda positivo à pergunta seguinte;depende de que todos os alunos de cada disciplina responda positivo à pergunta seguinte;;
manutenção do vínculo;aumento ansiedade;as atividades domésticas não possibilitam me manter nas mesmas condições anteriores;as condições emocionais de todas as pessoas, sejam docentes ou discentes, deste momento não possibilitam a realização das atividades acadêmicas se elas forem impostas
Diminuir a ansiedade dos alunos, manter as atividades de pós graduação em anadamento;Alguns alunos tem dificuldade de acompanhar as disciplinas online;Tenho um escritório equipado com internet, impressora e isolado dos outros cômodos da casa, minha concentração é bem maior trabalhando em casa;Estou disposta a contribuir com cursos extra-curriculares, lives, etc
"1-manutenção dos calendários; 2-processos de defesas; 3-manutenção do tempo dos alunos bolsistas no programa.";"1-dificuldade de apresentação de conteúdos por professores avessos à tecnologia digital, porém permanentes em disciplinas obrigatórias do programa; 2- dificuldade de lecionar disciplinas extremamente analíticas e práticas; 3-alunos de baixa renda sem acesso a computador e internet doméstica, como acompanharão?";minha única ferramente seria o computador com acesso a internet, mas não possuo material como quadro e pincel para gravar vídeos com demonstrações essenciais ao aprendizado dos alunos.;Este questionário é válido. No entanto a UFAL precisa conhecer de perto as condições sócio-econômicas dos discentes dos programas. O maior problema é deles, pois muitos não tem condições financeiras de ter computador e internet em casa. Há cursos com discentes de maior poder aquisitivo, e outros não. Nosso programa selecionou 24 alunos no processo seletivo 2020.1, e nenhum terá bolsa devido a cortes da CAPES. Como exigir assiduidade e dedicação exclusiva as atividades da pós da maior parte dos alunos? Já é difícil cobrar isso de bolsistas, imagine de discentes sem este incentivo e que muitas vezes convivem em ambientes domiciliares insalubres? A UFAL tem alguma estratégia para garantir o acesso virtual a todos os discentes? E para com professores avessos a estas tecnologias, mas com extrema experiencia e desenvoltura em sala de aula? O que fazer?
"Atendimento aos prazos de qualificação e defesa; as atividades estariam sendo realizadas na medida do possível e os discentes poderiam adiantar algo em relação a suas atividades.";"Nem todos os docentes ou discentes estão preparados para aulas online; se tiver aulas online e nem todos os discentes conseguirem participarem/aderir a ideia (por diversos motivos, sejam tecnológicos, ambientais, físicos ou emocionais) isso poderia causar prejuízo no processo de ensino e aprendizagem ";Possui boas condições ambientais para trabalho acadêmico em minha residência;O principal desafio é ter adesão de todos os discentes, para não causar prejuízo no processo de ensino e aprendizado, para aqueles que não tem condições ambientais para seu trabalho acadêmico em suas residências. Além disso, os docentes precisam estarem aptos para essa nova realidade de aula online e os PPGs precisam ter uma plataforma adequada e oficial para esse tipo de aula/encontros à distância. Por exemplo, se cada professor faz sua opção pessoal por determinada plataforma, quantos aplicativos serão necessários termos para atender a todas as demandas? Talvez isso possa implicar em outro problema. O que aponta para a necessidade de uma plataforma oficial.
.;"Comprometer a saúde mental dos alunos.
Comprometer a aprendizagem dos alunos";Não tenho condições ambientais nem emocionais para trabalhos acadêmicos.;"A pós-graduação é um momento muito sonhado e esperado por todos. Porém, nesse momento tão difícil para a humanidade, as aflições são incontáveis. Além de preocupações com a saúde MENTAL e EMOCIONAL, preocupações com os familiares que fazem parte do grupo de risco e da incerteza de um amanhã tranquilo e renovado. É hora de dedicar-se integralmente aos nossos pais idosos, garantir que eles não fiquem jogados nos corredores dos hospitais sem leitos, lutando por um respirador. Esse é um momento de sobrevivência e temos que colocar em primeiro lugar nossas vidas e a vida de quem amamos, conteúdos, semestres, podem ser recuperados, a vida não. Entendo e luto pela educação, mas uma educação que preze pelo
verdadeiro aprendizado dos alunos e que seja sensível a sua realidade. "
Cumprimento dos prazos.;"A depender do docente/discente, poderão haver dificuldades de aprendizagem.
Falta de contato próximo.";;No caso da coleta de dados suspensa, a pesquisa está impossibilitada de ser realizada, independente de aulas on line. É meu caso. Como seria o processo?.
Conseguiria aumentar os créditos das disciplinas que temos que pagar;Apenas a questão de concentração;;
"Apenas a manutenção do calendário
";"Perda do aprendizado e convívio social
Formação de grupos de pesquisa
Interação entre professores e alunos";Tenho Homi Officer com maquinas e impressoras;
Cada discente deve ter autonomia para o trabalho como pesquisador no isolamento social mas deveria ser sem obrigatoriedade de cumprir o calendário obrigatório porque definitivamente não estamos em uma situação de NORMALIDADE.;Cada discente deve ter autonomia para o trabalho como pesquisador no isolamento social mas deveria ser sem obrigatoriedade de cumprir o calendário obrigatório porque definitivamente não estamos em uma situação de NORMALIDADE.;Eu já trabalhava na minha pesquisa em minha residência.;A pós-graduação não pode exigir que o calendário continue seguindo já que estamos em situação de excepcionalidade. Para alguns, como eu, apesar do acesso as TICs  tive dificuldade em manter a rotina de estudos anterior a pandemia.
Elaboração do projeto de pesquisa;Pouca produtividade pelas alterações emocionais e rotina prejudicada;;
Não atrasaria o calendário ;"Não é possível realizar a pesquisa experimental.
Não é possível realizar as coletas.
Não é possível utilizar os laboratórios para análises e armazenamento dos materiais como sangue e lactato.";;Acredito válido respeitar o período de isolamento social e retomar as atividades quando realmente possível presencialmente. Considerando que muitas pesquisas são experimentais, necessitando do contato físico para execução como aplicação de questionários, realização de experimentos com voluntários, coleta de dados presenciais, medições, armazenamento e análise dos matérias em laboratórios! Obrigada e Que todos fiquem com Deus.
Finalização das disciplinas de mestrado em período hábil (obrigatórias ou eletivas) e cumprimento do prazo de 24 meses;Aumentar o prazo de 24 meses para cumprimento do mestrado e baixar a nota capes do programa ;;
Maior tempo para estudo.;A falta de aula práticas.;;O problema não seriam as aula propriamente ditas e sim a falta de equipamentos para continuar a pesquisa.
Os prazos das bolsas e projetos para pós graduação não serão revistos, portanto podemos pensar, em cada curso, se seria possivel o início das atividades a distancia;"Problemas por partes dos alunos de acesso à internet ou computador 
Nao aprendizado dos alunos com maior dificuldade no conteúdo apresentado";Possui crianças em casa que podem acabar afetando o andamento das aulas;
"Diminui atraso do calendário;
Otimiza o tempo ";"Dificuldades de aprendizado do aluno;
Problemas com trocas de experiência ";Estou com meus filhos em casa o que dificultaria a realização de aulas on-line ;
Os alunos conseguiriam manter o prazo de término do mestrado ou doutorado junto com o prazo das bolsas.  O atrazo pode prejudicar um aluno que não tem como se manter sem bolsa;Alunos que dependem de experimentos para realizar a pesquisa podem ser prejudicados. Alguns alunos podem não acompanhar disciplinas online ;Uma dificuldade é a necessidade de dividir as atividades acadêmicas com atividades de casa: ex. Minhas filhas estão tendo aula online e algumas vezes preciso revezar com minha esposa o acompanhamento delas;
Nenhum;Concentração, aprendizagem, ensino;;
 Andamento das monografias, andamentos dos artigos;Conhecimento prático do conteúdo das disciplinas;O meu maior problema é a instabilidade da internet;Concordo que atividades como revisões bibliográficas, redação de monografias e manuscritos, envio de temas de seminários para preparação, etc. são perfeitamente cabíveis por meios digitais. O que discordo são as aulas das disciplinas, pois além da impossibilidade das práticas laboratoriais da maioria das disciplinas do PPGPP, temos um grande problema técnico chamado internet, que no meu caso ocila muito. Então ficaria muito irritada com tal situação.
Nenhuma;Debates coletivos, acesso a biblioteca, consultas a professores.;;
Adiantamento da escrita dos artigos dos experimentos terminados.;Falta de aulas práticas, montagem de experimentos em campo.;Tenho um ambiente que posso me concentrar e fazer minhas pesquisas bibliográficas.;Para os que precisam realizar experimentos em campo, assim como eu, as atividades ficam atrasadas. Tenho procurado adiantar a parte escrita. Mas precisaremos de compreensão das coordenações e das instituições financiadoras quanto ao prazo de entrega das teses.
Evita atrasos nas defesas, material disponível 24h, eficiência nas aulas;Falta de engajamento dos alunos, falta de foco dos alunos, baixo nível das aulas;Após as adaptações necessárias, o ambiente está favorável para meus trabalhos acadêmicos;As plataformas onlines são essenciais para manter as atividades de pesquisa como um todo.
1;3;As condições para trabalhar com a pesquisa na minha residência é inviável. ;O questionário deveria ser mais pontual, com respostas de sim ou não. 
Promover a continuação das atividades, diminuir a ociosidade com a existência de uma rotina de tarefas e manter as produções acadêmicas.;A falta da interação social e do estreitamento de laços, a rapidez na transmissão do conhecimento e a troca eficiente que se tem em circunstâncias presenciais;Adequado;Acredito que o meu programa deve fazer um levantamento, o mais rápido possível, da possibilidade de retomar as atividades por meio do método EAD. Especialmente para os alunos que ainda estão na fase de cumprir com as disciplinas.
"O primeiro e principal ganho seria que a continuidade das atividades do meu curso  não iria atrasar o cronograma.

O segundo ganho seria a autonomia na obtenção do conhecimento, o que agrega e muitas vezes amplia o saber.

E o terceiro seria o estreitamento no relacionamento entre o professor e o aluno. Pela plataforma digital seria como se o professor tivesse somente um aluno e assim, a abordagem e a interação pode ser melhor.";Nesse contexto de Covid e sendo a plataforma onlinr o único meio de continuarmos os estudos, não consigo enxergar pontos negativos ou perdas. ;;Eu sei que nem todos possuem condições de obterem aulas online por diversos motivos, mas acredito que se houver um esforço coletivo, este é o único modo de dar continuidade aos estudos e prosseguimento nas pesquisas. Se pudermos nos ajudar...mandar aulas por e-mail, compartilhar pelo celular, aumentar o número de atividades, ajudar quem tiver mais dificuldade, enfim...qqr ideia é valida p que possamos seguir em frente com nossas pesquisas.  
"1. Facilidade no aprendizado
2. Economia
3. Flexibilidade de horário";"1. Tirar dúvidas
2. Ter paciência
3. Organização";Tenho um ambiente agradável, incluindo computador e internet.;
Continuidade de atividade acadêmicas. Aumento do conhecimento da utilização de ferramentas pedagógicas. Interatividade social, embora virtual.;Impossibilidade de acesso por todos os alunos.;;
Continuação das pesquisas.;Falta de debate mais crítico.;Torna-se um pouco inviável devido a quantidade de pessoas e pelo uso da internet de maneira lenta.;É uma alternativa viável, porém exige a adaptação de toda a comumidade acadêmica que pode não está preparada para isso.
O principal ganho seria o adiantamento das atividades ou até mesmo, realização de atividades complementares e igualmente importantes no decorrer do curso. No meu caso, sou aluna iniciante no mestrado, então, talvez fosse interessante alguns direcionamentos em relação à disciplinas. Quando começasse de forma presencial, já estaríamos mais inteirados às matérias e conteúdos.;Principalmente, o fato de nem TODOS apresentarem condições técnicas suficientes/necessárias para realização de atividades virtuais. Dessa forma, teríamos defasagem dentro da turma, comprometendo o aprendizado de alguns colegas.;Acredito que eu tenho condições ambientais adequadas para desenvolver atividades acadêmicas em minha casa. No entanto, devemos pensar no todo. Eu não concordaria se, ao menos um de meus colegas não tivesse a mesma oportunidade.;Sem dúvidas, o principal desafio é a equidade de condições estruturais e técnicas dos discentes. Sabemos que muitos só tem acesso à computadores e internet do tipo wi-fi dentro da universidade.
Não paralisação das atividades acadêmicas, interação social e profissional;falta de disciplina, vida corrida com esse isolamento, ansiedade ;é complicado, o isolamento veio com outras responsabilidades ;Como vai ser o acesso aos sites e plataformas que temos pelo acesso da UFAL, falo das revistas, artigos etc
Cumprimento do calendário;Qualidade do ensino;;
não postergar o calendário acadêmico, fazendo com que os alunos terminem o curso no prazo.;A interação com os alunos de forma mais efetiva;;Apesar de não ter as condições perfeitas de trabalho, sou a favor da volta as aulas na pós-graduação.
Diminuição do tempo para apresentação dos resultados;Perda de contato social com discentes e professores;;
"1) Manter o calendário do ano letivo; 2) Não prejudicar o aprendizado dos alunos; e 3) Criar uma nova experiência de aprendizagem para fazer frente aos problemas sociais no contexto da COVID-19";"1) Limitação de aulas práticas em Labs; 2) Possíveis de dificuldades de internet de qualidade pelos alunos; 3) Falta de acompanhamento direto do professor.";Tenho total condições de manter o cronograma de atividades;Legalmente existe uma legislação que permite 40% das aulas sejam ministradas no formato AED.
Não vejo pontos positivos nessa questão;"Acredito que o aprendizado não será satisfatório. 
1 - Nem todos os alunos dispõem de equipamentos (Computadores, internet) satisfatórios para o acompanhamento das disciplinas;

2 - Nem todos os professores estão adaptados para ministrar aulas na modalidade on -line

3 - Em minha residência mão disponho de um local reservado para que possa ter concentração necessária para o acompanhamento das aulas. ";;
Manutenção do calendário acadêmico e continuidade dos estudos e pesquisas.;Eventuais dificuldades na relação entre aluno e professor.;-;-
"Evita atraso no calendário acadêmico; Evitar ociosidade. ";Não vejo perdas;Condições satisfatórias;Eu, como discente, achei o questionário tendencioso a não querer a realização de atividades e aulas online. O questionário deveria ser imparcial. Acredito que essas atividades remotas só trazem benefícios, mas o importante é ouvir a opinião dos discentes e saber se eles se adaptam ao método. 
"- Aceleração do calendario
- Aperfeiçoamento da tecnologia digital
- Melhorar o sistema virtual e energético da ufal que encontra-se muito precário...principalmente de energia... impossível fazer algo na Fau digital";"- Nem tds alunos tem acesso a computador e internet para acompanhar as aulas
- Professores tb tem tarefas domiciliar em tempo de pandemia e aulas online sistemáticas podem ser prejudicadas
";Estrutura existe satisfatória mas condições de trabalho problemáticas..;"Acho que a A tecnologia virtual é uma ferramenta favorável mas a UFAL em especifico na FAU poderia aproveitar esse momento de pandemia para melhorar suas condições de rede elétrica e virtual. Impraticável se trabalhar na UFAL com o estrutura atual. Rede oscila o tempo td e internet não funciona. Maior problema existente hj...poderia ate trabalhar com simulações no remoto mas LAMENTÁVEL...
Não adianta buscar outros recursos se a casa não tá arrumada.
"
Possibilidade de manter os estudos ;Impossibilidade da pesquisa de campo;Não;A educação a distância é possível.
Manutenção dos prazos, motivação aos alunos, mobilidade acadêmica.;Acompanhamento do alunado, interação com a graduação.;Internet, computador, área reservada.;Prática atividades acadêmicas digitais
Possibilidade de aprendizado prático para a capacitação do profissional. Manter os alunos em atividades constantes e dessa forma estarem próximos de uma rotina mesmo que a distância. Melhorar e proporcionar a manutenção da saúde mental dos alunos.;Impacto sobre os alunos e/ou professores que não possuem condições de corresponder as atividades por fatores se infraestrutura, econômicos e/ou emocionais. Julgo essencial o contato presencial, insubstituível para um processo de ensino-aprendizagem.;Filhos pequenos, ambiente quente e quedas de internet.;
Cumprir calendário;Não acessibilidade a todos os alunos;;
